text,Circulated as claim or as debunk or undecided,screen_name,user_id,tweet_id,retweet_count,created_at
"#Rumeurs sur un compte offshore: #Macron dépose plainte, une enquête ouverte https://t.co/1T60bMdHgv",,charlieburgond,3008073210,860135181625294848,1,2017-05-04T14:13:02.000Z
"@TeamMacron2017 @EmmanuelMacron Non MLP n'a pas accusé Macron d'avoir un compte Offshore, FAKE News",,MALIBERTE2017,821763415559573500,859909564065624064,0,2017-05-03T23:16:31.000Z
#Banque Emmanuel Macron déconstruit point par point la rumeur sur le compte offshore https://t.co/NNewM6nRMr,,Sterncie,279012364,860206503151751169,1,2017-05-04T18:56:26.000Z
#Presidentielle2017 #Elysee2017 #Elections2017 #AuNomDuPeuple 🔴«Compte offshore» de Macron Bahamas :info ou intox?  https://t.co/tj3oM8kPTK🔴,,ThalyOne,2846920197,860825327236521984,0,2017-05-06T11:55:26.000Z
Compte offshore de #Macron : une intox venue de #4Chan https://t.co/M5JbHIodEo via @Numerama 💥 #2017LeDebat,,sebasqien,1979395890,860054577646899200,1,2017-05-04T08:52:45.000Z
"«Compte offshore» de Macron aux Bahamas : de 4Chan à #2017LeDebat , l'itinéraire d'une intox https://t.co/BQITzBUu99",,gaellombart,120120843,860094262565842945,5,2017-05-04T11:30:26.000Z
@GG_RMC @EmmanuelMacron @pascalperri Nouvelle révélation sur le compte Offshore de #MACRON ==》》 bfm propagande https://t.co/FDetYCRDz9,,europeauxblanc1,833713416594452500,860424862682185728,1,2017-05-05T09:24:07.000Z
"@EmmanuelMacron @BarackObama SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",,sondages2017_fr,858049964567662600,860178038922903553,0,2017-05-04T17:03:20.000Z
"@sense8 @netflix SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",,sondages2017_fr,858049964567662600,860176450762268672,0,2017-05-04T16:57:01.000Z
"@IfopOpinion @ParisMatch @Fiducial @sudradio @CNEWS SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",,sondages2017_fr,858049964567662600,860176929307152384,0,2017-05-04T16:58:55.000Z
"@France2tv @EmmanuelMacron SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",,sondages2017_fr,858049964567662600,860170187819159552,0,2017-05-04T16:32:08.000Z
"@BFMTV @f_philippot SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron
https://t.co/lmY4iwBoEo",,sondages2017_fr,858049964567662600,860173226076495872,0,2017-05-04T16:44:12.000Z
"@IfopOpinion @ParisMatch @Fiducial @sudradio @CNEWS @EmmanuelMacron SONDAGE : compte offshore ou pas ? ⤵⤵
 #Macron

https://t.co/lmY4iwBoEo",,sondages2017_fr,858049964567662600,860176874122747904,0,2017-05-04T16:58:42.000Z
"Excellent !
Le compte #offshore de #Macron est un coup des #russes... https://t.co/X51MHrW9C1",,jmt94800,599516082,860133831868854273,4,2017-05-04T14:07:40.000Z
@mediapart concernant des compte offshore on prefererait une investigation visant #Macron !,,fsigmundy,480511700,869506799812194304,0,2017-05-30T10:52:30.000Z
"#macron accusation au #GrandDebat2017 sur compte offshore victime d'effet Streisand.
#2017LeDebat 
#innovation… https://t.co/mF2ONYDBmj",,LeoLouchard,4229138278,860144444133314560,1,2017-05-04T14:49:50.000Z
"On va dire que c'est faux 
Faux comme #macron
On retweet 
Censure de l’enquête sur le compte offshore de Macron https://t.co/jrKHPvlfp4",,PParrier,2893378097,854808832056446979,1,2017-04-19T21:28:01.000Z
"#Macron ""Je n'ai pas de compte aux Bahamas"", réagit Macron après le sous-entendu ""prémédité"" de Le Pen lors du… https://t.co/wErDjYs6tW",,macronnews,8.33068E+17,860054085483061248,0,2017-05-04T08:50:47.000Z
"#Macron Marine Le Pen ""n'a pas de preuve qu'Emmanuel Macron a un compte aux Bahamas"" https://t.co/XCRv8eftE2 https://t.co/L3ktGDVxkc",,macronnews,8.33068E+17,860038932452581377,0,2017-05-04T07:50:34.000Z
"#Macron VIDEO. «Je n'ai pas de compte aux Bahamas, c'est de la diffamation», lance Macron, qui porte plainte pour… https://t.co/CFeMe2AHlv",,macronnews,8.33068E+17,860133486514106368,0,2017-05-04T14:06:18.000Z
"#Macron Le journal de 18h : ""Compte aux Bahamas"" : le parquet ouvre une enquête après la plainte de Macron contre… https://t.co/QHMFH1Ny9U",,macronnews,8.33068E+17,860224281384562688,2,2017-05-04T20:07:05.000Z
#MacronGate #CompteOffshore #macron @tprincedelamour #macron https://t.co/rqCjDWlG8B,,geekpixparis,554399749,855512840807034880,3,2017-04-21T20:05:30.000Z
@EnModeMacaron Le infos sur le compte offshore de #Macron de #Providence #LLC #nevis seront-t-elles enfin pris au s… https://t.co/GWNNR8vNMP,,AlenaT3,1240801164,908711916431953922,1,2017-09-15T15:19:38.000Z
Toute les redaction ont l'info que Macron à un compte OFFSHORE mais veulent pas sortir l'info serait pour eviter un… https://t.co/W1vzp7IBXB,,AzoulayPas,7.68476E+17,854803595828621314,16,2017-04-19T21:07:13.000Z
@mrericmas #Macron un équipe de baltringue séniles et sinon pour son compte Offshore à ton poney??? Çà va venir avant Dimanche 😂,,chris_valy,467817388,855116798068445186,0,2017-04-20T17:51:46.000Z
On apprend que MacéScaron est la plume de #Fillon. Mais l'enquête du Canard sur compte offshore de #Macron a disparu https://t.co/jTk7eWjLcc,,8enoit,436733030,855084374286639104,1,2017-04-20T15:42:56.000Z
"@SteeveBriois @Excalibur57X Ce qu il maitrise #Macron c est l evasion fiscale, les compte offshore et les paradis f… https://t.co/5fm9RdJSRL",,fsigmundy,480511700,857211784893222912,0,2017-04-26T12:36:30.000Z
#Macron les #Médias sont complices le compte Offshore dont devait parler le #Canard  est mis sous Silence nous sommesen #CoreeDuNord #Fillon,,chris_valy,467817388,855145222321393666,12,2017-04-20T19:44:43.000Z
@AntoineBaudino et on apprend hier que le travail des 2 journalistes du canard sur le compte offshore de #macron a été censuré,,Ch_Dul,2479368381,855273976280432640,1,2017-04-21T04:16:20.000Z
"Le premier VOILE a lever c'est celui du patrimoine de #macron 🔺
Et tout son argent disparu 😡
Compte offshore 🤢… https://t.co/5pe5BiP34X",,louispierre06,715102426446106600,857156313683546113,1,2017-04-26T08:56:05.000Z
"#ComptesAuxBahamas

Les yeux dans les yeux de Cohen, Maxron nie avoir un compte aux Bahamas. 

Macron un 'frere' à Cahizac? 

@dupontaignan",,xavinty,806127194590367700,860100361071341568,1,2017-05-04T11:54:40.000Z
".@MLP_officiel ""Si j'avais voulu accuser Macron d'avoir un compte aux Bahamas, je l'aurais fait hier. J'ai posé la… https://t.co/abFGTmhV7O",,JJBourdin_RMC,101664219,860021097739284480,19,2017-05-04T06:39:42.000Z
"Peperlito, Le Pen insinue que Macron aurait un compte aux Bahamas. Sans aucun élément. OKLM. C'est n'importe quoi, ce débat. #2017LeDebat",,arnocast,45662302,859879286244823040,5,2017-05-03T21:16:12.000Z
Si #Macron n'a pas de compte aux Bahamas alors où sont ses millions d'Euros il va ruiner la France ce ptit mégalo #ToutSaufMacron,,3_l_l3,335301558,860085654679584769,0,2017-05-04T10:56:14.000Z
"Si t'as 39 ans, que t'as travaillé chez #Rotchild et que t'as pas de compte aux Bahamas, c'est que t'as raté ta vie. #SansMoiLe7mai
#Macron",,LesNerfsOn,2429940148,860294079992799233,1,2017-05-05T00:44:26.000Z
"Si t'as 39 ans, que t'as travaillé chez #Rotchild et que t'as pas de compte aux #Bahamas, c'est que t'as raté ta vie. #SansMoiLe7mai
#Macron",,LesNerfsOn,2429940148,860294482281070592,1,2017-05-05T00:46:02.000Z
"Laquelle de ces 2 informations est la + crédible?
#LePen descend de Mahomet.
#Macron a 1 compte aux Bahamas
Devinez… https://t.co/Kc7srZsVa3",,dobsky33,275219597,860190237246533632,19,2017-05-04T17:51:48.000Z
"RT RT nicolaspopy: Donc en 48H, on a eu le compte aux Bahamas, le sms truqué, l'oreillette du débat TV et #Macron… https://t.co/YcBldGvz8C",,buzz_rt,4838474278,860782900530360320,0,2017-05-06T09:06:50.000Z
«Compte aux #Bahamas» : #LePen ne se sent «pas du tout» visée par la plainte de #Macron https://t.co/FVVEy8Qaod https://t.co/FY1AoOFagL,,smashy321,2752784274,860416651317186560,1,2017-05-05T08:51:30.000Z
"Ben alors @f_philippot on fabrique des fakes ? Comme pour le coup du compte aux Bahamas de #Macron ? 
Honte à vous.… https://t.co/l2ZDPXpJdv",,thierrydu12,476965890,860523596699111424,33,2017-05-05T15:56:27.000Z
"#Macron : ""je n'ai pas de compte aux Bahamas"" : c'est vrai, sauf que 
ses comptes offshores sont aux Caimans.
https://t.co/rl6UxwBlPS",,Jodubal,1185921108,860509382043344896,0,2017-05-05T14:59:58.000Z
C'est assez clair que #MarineLePen a utilisé #faux documents d'une organisation #NeoNazi afin de blamer #Macron avoir un compte aux #Bahamas,,PeterSchotanus,2727494199,864758030432448512,1,2017-05-17T08:22:35.000Z
"Rétropédalage RISIBLE de la #Fachosphère qui, sur la #FakeNews du compte aux #Bahamas de #Macron, ajoute, mtnt, un… https://t.co/Aky6Uozgvc",,BreakingThor,2267076421,860385199493976064,25,2017-05-05T06:46:31.000Z
"Le parquet ouvre une enquête sur ceux qui disent que #Macron a un compte aux #Bahamas, mais pas sur l'existence du compte lui-même. Bizarre!",,SylvieGuerbette,794096517766320100,860339188121690112,0,2017-05-05T03:43:41.000Z
"Le parquet ouvre une enquête sur ceux qui disent que #Macron a un compte aux #Bahamas, mais pas sur l'existence du… https://t.co/GavrfiRV59",,SylvieGuerbette,794096517766320100,860342048590897154,2,2017-05-05T03:55:03.000Z
"Consultez cet article sur i24NEWS:

""Compte aux Bahamas"": le parquet ouvre une enquête après la plainte de Macron
 https://t.co/ZFPcPDyccV",,noellelenoir,64680211,8.60225E+17,0,2017-05-04T20:09:18.000Z
"RT @tprincedelamour: Le parquet ouvre une enquête sur ceux qui disent que #Macron a un compte aux #Bahamas, mais pas sur l'existence (1/2)",,ralfely,462476619,860132021732917249,0,2017-05-04T14:00:29.000Z
les méthodes fascistes du FN.«Compte aux Bahamas» : Macron ciblé par le poison de la rumeur https://t.co/cVM8jR0Cl5 via @libe,,Hanabi63,125020513,860358484830846976,4,2017-05-05T05:00:22.000Z
"#2017LeDebat &gt; Après les (fausses) accusations de Le Pen sur un compte aux #Bahamas, Macron a porté plainte. #Albi https://t.co/sAQkeDDbVM",,lpl_Pol,7.10556E+17,860189427422855168,5,2017-05-04T17:48:35.000Z
"«Compte aux Bahamas»:le parquet ouvre uneenquête après la plainte de #Macron !
Bravo!Quand on a rien à se reprocher😉 https://t.co/1yRwxqHbLA",,brigitteferrat,2665995420,860138857169375233,0,2017-05-04T14:27:38.000Z
"Compte aux Bahamas: M #LePen avait tenté de propager la rumeur durant le débat d'hier soir, E #Macron porte plainte.
https://t.co/HEedxqLK3z",,VincentArlettaz,236032810,860087232635555841,0,2017-05-04T11:02:30.000Z
"La sale rumeur, spécialité de l'extrême droite
#FN
«Compte aux Bahamas» : #Macron ciblé par le poison de la rumeur https://t.co/GHSfXMAevx",,PH_on_tweets,443225821,860228197073465345,0,2017-05-04T20:22:39.000Z
""" Compte aux Bahamas "":  Le Pen  ne se sent  ""pas du tout"" visée  par  la plainte de Macron   https://t.co/qecGfXCBNf via @LObs
Faune ment",,Kuntzelmann2,814190434369105900,860416552981680128,0,2017-05-05T08:51:06.000Z
C'est pas 72 heures avant le 2e tour qu'il faut révéler que #Macron a un compte aux #Bahamas. C trop tard. Fallait le descendre début avril.,,Guffin_Mac,1394986466,860114152236429312,0,2017-05-04T12:49:28.000Z
Le Pen et Alliot viennent de recevoir le document original qui prouve que Macron a un compte aux Bahamas 🤔… https://t.co/3S6vSojZLB,,polytyx,1522962018,860062027791958017,28,2017-05-04T09:22:21.000Z
@LeNomDeLaRose1 @Philippe_FQSP Les yeux dans les yeux #Macron nous assure qu'il n'a pas de compte aux Bahamas. ça me rappelle quelqu'un non?,,CarretierG,494037039,860189182328791040,1,2017-05-04T17:47:37.000Z
"#Macron: ""Je n'ai pas de compte aux Bahamas.""
Effectivement, il ne ment pas. Les Îles Caïmans et Nevis ne sont pas… https://t.co/gPTY8g5G9F",,AllanKilic,1622568553,860048625862410241,0,2017-05-04T08:29:05.000Z
"#LeDebat Marine ""Macron compte aux Bahamas?""
Ben non c'est aux Caraïbes. Ça vient d'être publié aux USA par un jour… https://t.co/LEivi5eFsu",,G0rille,829500602,859888537851875332,5,2017-05-03T21:52:58.000Z
"La grosse blonde fasciste est en perte de vitesse, alors Le #FN panique et balance Le #Bayrougate après le compte aux Bahamas De #Macron",,Richard_Pichet,14412813,860550535723798528,3,2017-05-05T17:43:30.000Z
"E. Macron a déposé plainte concernant la fake new d'un compte aux Bahamas., le parquet ouvre une enquête @20minutes https://t.co/Ud3YpUgDwJ",,LSEGNIS,2188044039,860095906485596160,20,2017-05-04T11:36:58.000Z
"Compte aux #Bahamas : après la plainte de #Macron, le parquet ouvre une enquête contre X après la diffamation propagée par #IrmaLePen !",,FaireLeBonChoix,237277802,860126141075660800,1,2017-05-04T13:37:07.000Z
Le camp Macron déconstruit point par point l'insinuation de Le Pen sur le compte aux Bahamas https://t.co/tV91lPqgIZ https://t.co/qskKBjRkI6,,BFMTV,133663801,860048762638675968,179,2017-05-04T08:29:38.000Z
L'AFP protège Le MACRO N &gt; «Compte aux Bahamas» de #Macron: l’#AFP publie un démenti de RT - #JdeMontreal https://t.co/zKNpq5yWmX,,spectrum911,1131620340,862669838958960640,0,2017-05-11T14:04:51.000Z
"""Compte aux Bahamas"" de #MACRON #PB c'est qu'il sera élu quand la lumière sera faite ! //live.lesechos.fr/19/0212038222519.php#xtor=CS1-105",,mentalibre,2361374062,860093695403728897,0,2017-05-04T11:28:11.000Z
"Les medias hurlent ""#Macron n'a pas de compte aux #Bahamas!""
ON LE SAIT: les docs disent les iles Caimans... https://t.co/htyW23FryI",,G0rille,829500602,860433787234258944,39,2017-05-05T09:59:35.000Z
"Le parquet ouvre une enquête sur ceux qui disent que #Macron a un compte aux #Bahamas, mais pas sur l'existence du compte lui-même. Bizarre!",,tprincedelamour,572122341,860110182000492544,1079,2017-05-04T12:33:42.000Z
"""Non, je n'accuse pas  Emmanuel Macron  d'avoir un  compte aux Bahamas "", assure  Marine le Pen  sur BFMTV https://t.co/mYqVon4jLm via @LObs",,AngeliqueJonet,965053248,860063273227563008,0,2017-05-04T09:27:18.000Z
@MLP_officiel un compte aux Bahamas je ne serai pas surpris venant de macron...je pense qu'il a un compte mais pas forcément aux Bahamas...,,camusetfrederic,798850881969999900,860022695257395201,0,2017-05-04T06:46:03.000Z
"Le Pen a assuré ne ""pas avoir de preuve pour le compte aux Bahamas de #Macron"" sinon elle ""lui aurait posé la question. (...)"".
Source RMC",,LionelDurel,71535538,860412087750807552,0,2017-05-05T08:33:22.000Z
"«Compte aux #Bahamas» : #LePen ne se sent «pas du tout» visée par la plainte de #Macron
https://t.co/SCAn7y0lqE https://t.co/d79S9iVV5e",,RTenfrancais,3028247758,860413191888801792,13,2017-05-05T08:37:45.000Z
"Macron porte plainte après les insinuations de Le Pen sur ""un compte aux Bahamas"" https://t.co/P66n19EJPx #JDD https://t.co/6yjTZcWTsR",,leJDD,49678509,860112769424773120,19,2017-05-04T12:43:59.000Z
"#Macron a un compte aux Bahamas ??
Et alors ??
Même si il en avait 10.
Dimanche je vote #Macron2017 #EnMarche
@EmmanuelMacron 
#MacronGate",,LVTatoo,1370214432,860623450637053954,0,2017-05-05T22:33:14.000Z
"#macron Les yeux dans les yeux, je n'ai aucun compte aux Bahamas, heu aux Caïmans ! je dénonce la main de Moscou de… https://t.co/oT0CwhwHeo",,DESANTIJean,1583406379,860130080705699841,4,2017-05-04T13:52:46.000Z
"C'est quoi ce compte aux Bahamas , il y a des infos ? Je parle d'infos réelles....A 3 jours de l'élection, c'est toujours surprenant #macron",,ChoteauM,706772961735397400,860198211126001668,0,2017-05-04T18:23:29.000Z
Le camp Macron déconstruit point par point l'insinuation de Le Pen sur le compte aux Bahamas https://t.co/tV91lPqgIZ https://t.co/dHWk0KdwhP,,BFMTV,133663801,860058043953946630,86,2017-05-04T09:06:31.000Z
@_elections #macron Un compte aux Bahamas ? impossible d'après #BFMTV #LCI #Cnews #franceinfo #LCP etc.. puisqu'il a dit que c pas vrai !,,culnaj_roto,2283070698,860109147509075968,0,2017-05-04T12:29:35.000Z
Pk ne parle t on pas des emplois fictifs de BAYROU et du présumé compte aux Bahamas de Macron? Un gouvernement corrompus sa couronne le tout,,Pichard45477364,845980027355324400,864871649388232705,0,2017-05-17T15:54:04.000Z
"#Fakenews #Macron Après la plainte pour le ""Compte aux Bahamas"" : vers un délit de diffusion de fausses nouvelles ? https://t.co/itJSJ6SYEr",,MeThierryVallat,2835010703,860198085657538560,3,2017-05-04T18:22:59.000Z
"Si #Macron n'a pas de compte aux Bahamas, où est l'argent alors qu'il a déclaré 200K€ de patrimoine avec +2 millions d'€ gagnés ?#MacronGate",,Aigaion67,800292840177692700,860134376574767104,5,2017-05-04T14:09:50.000Z
"La justice va enquêter sur la rumeur du ""compte aux Bahamas"" de Macron &gt;&gt; https://t.co/hII8Jglydf https://t.co/KKkGh8iM5q",,LCP,85362553,860168917033136128,54,2017-05-04T16:27:05.000Z
@JJBourdin_RMC @MLP_officiel Macron et un compte aux Bahamas....info Russe. C'est un fake un complot! Bien sûr on l… https://t.co/DCQouW7A8x,,marty_nanou,2974479905,860022033392037888,0,2017-05-04T06:43:25.000Z
BAYROU Lemaire emplois fictifs... les autres? Macron compte aux Bahamas? Tous corrompus. Ils ne représente pas le peupleNe soyons pas dupe😡,,Pichard45477364,845980027355324400,865668948708216832,1,2017-05-19T20:42:15.000Z
Compte offshore de #macron je sais pas si c'est vrai mais vu les rumeurs balancées sur les autres on va pas se gêner!https://t.co/UY2fSLjNgg,,Integrite_2017,836626979327729700,855024784329068549,0,2017-04-20T11:46:08.000Z
#Macron aurait donc un compte Offshore et le #Canard devant révélé l'Affaire aurait eu le bec cloué cette semaine ? https://t.co/zSKkB8mtkL,,chris_valy,467817388,855075753184165888,1,2017-04-20T15:08:40.000Z
On va bien rire quand le canard enchaîné publiera la preuve de l'existence d'un compte OFFSHORE au nom de #macron.… https://t.co/WOhr03VTmN,,koulio002,228134794,856525134986960898,0,2017-04-24T15:08:00.000Z
"Ca fait un moment que tout le monde sait que Macron a un compte offshore , ceci prouve cela https://t.co/bjCpgawTlv",,CanardsEn,718033696507490300,858744251575934976,4,2017-04-30T18:05:58.000Z
"#LeCanardEnchaîné : c'est le moment de confirmer ou infirmer que vs avez sous le coude 1 preuve , ou non , d'1 compte offshore #Macron !!",,JocelyneOuang,450519822,855102963752284160,1,2017-04-20T16:56:48.000Z
"@leLab_E1 On va dire que c'est faux 
Comme  tout et faux chez #macron 
Censure de l’enquête sur le compte offshore… https://t.co/LXlP9Mvar4",,PParrier,2893378097,854814525203374081,0,2017-04-19T21:50:39.000Z
@CultureNumerix @FrancoisFillon À qui il va le rendre à toi peut être pose toi plus tôt la question sur le compte offshore de  Macron,,InfoPolitik1,845326402572472300,855171379829911552,0,2017-04-20T21:28:39.000Z
L'info sur le pactole de #macron est censurée.Enquête sur le compte offshore par 2 journalistes du canard enchainé https://t.co/ZAGir8zaNI,,annesocuvelier,838858969779212300,854800525614874624,1,2017-04-19T20:55:01.000Z
"Peu importe si la rumeur d'un compte offshore de #Macron est vraie: à l'évidence, sa déclaration de patrimoine est… https://t.co/dYfiAsm3gY",,hdebonnevolonte,1368863274,854940513283297280,110,2017-04-20T06:11:17.000Z
@FrancoisFillon À qui il va le rendre à toi peut être pose toi plus tôt la question sur le compte offshore de Macron,,InfoPolitik1,845326402572472300,855171020071763971,0,2017-04-20T21:27:14.000Z
Cela explique son excusatio non petita de lundi chez Bourdin. Censure de l’enquête sur le compte offshore de #Macron https://t.co/xAJtBjJyPK,,giuliavignolo,79828323,855302330056454144,11,2017-04-21T06:09:00.000Z
"Censure de l’enquête sur le compte offshore de #macron 
le canard enchainé censuré sur l'affaire
REVEILLEZ VOUS LES… https://t.co/74oiKYloBZ",,reatsent,2855825801,855095414688755713,41,2017-04-20T16:26:48.000Z
"À diffuser massivement: Censure de l’enquête sur le compte offshore de #Macron. Si c'est vrai, c'est de la dynamite! https://t.co/qVAAEyfN1J",,JCS17,22215739,855095184660586497,0,2017-04-20T16:25:53.000Z
Le Compte Offshore de MACRON. Tte la Presse est au courant. Le tt Paris est MDR.Ĺa JUSTICE LE PROTEGE➡Elections.. M… https://t.co/0qDaMnasu7,,zenparfois,771384178709594100,858432497876643840,43,2017-04-29T21:27:11.000Z
#Macron avait devancé la révélation de son compte Offshore chez #Bourdin pourtant il semblerait que le #Canard est voulu révéler l'Affaire!,,chris_valy,467817388,855078646071078913,1,2017-04-20T15:20:10.000Z
#Macron le menteur et son compte Offshore tout va bien les Journalistes se taisent !!!! tiendra t jusque Dimanche? https://t.co/iRaRyAqO59,,chris_valy,467817388,855439034432323587,2,2017-04-21T15:12:13.000Z
"@EmmanuelMacron @BarackObama Un compte offshore, Macron ? Encore une TRUMPerie de Marine.  Heureusement, Macron va casser la BARACK !😀",,PasLePen2Mentir,858956715714281500,860387092240769024,0,2017-05-05T06:54:02.000Z
#Macron Rumeur de « compte offshore » : Emmanuel Macron porte plainte contre X https://t.co/Cp0RlgrjJs https://t.co/EQWpiZzSIu,,macronnews,8.33068E+17,860122143262158848,0,2017-05-04T13:21:13.000Z
#Macron Emmanuel Macron dépose plainte pour « faux » après des rumeurs de compte offshore aux Bahamas… https://t.co/wAHa1fSAKe,,macronnews,8.33068E+17,860148615330889729,0,2017-05-04T15:06:25.000Z
#Macron L'entourage d'Emmanuel Macron dément les insinuations de Marine Le Pen sur un prétendu compte offshore… https://t.co/uWBuazbJVi,,macronnews,8.33068E+17,860091897632755712,0,2017-05-04T11:21:02.000Z
#Macron D'où provient la rumeur du compte offshore de Macron aux Bahamas? https://t.co/AWqvNBdAkk https://t.co/pUmXNf9Yr9,,macronnews,8.33068E+17,860231850840797184,3,2017-05-04T20:37:10.000Z
"#Macron Le compte offshore de Macron aux Bahamas, la grosse intox qui tâche https://t.co/oEsJBbTsIR https://t.co/cUYt6fWCr0",,macronnews,8.33068E+17,860088141629317120,1,2017-05-04T11:06:07.000Z
"#Macron Compte offshore: Macron accuse Marine Le Pen de propager des ""fake news"" https://t.co/R8y5i5N2Ar https://t.co/JdEztO2Puc",,macronnews,8.33068E+17,860080549163147264,2,2017-05-04T10:35:57.000Z
"Continuer à dire que Macron n'a pas de compte offshore 
Réfléchissez ! 
#MacronGate #Macron 
#LePen #jevotepour https://t.co/YcRtKRjNpB",,sullymeilliez,489695834,860588137864671232,0,2017-05-05T20:12:55.000Z
« Compte offshore » d'Emmanuel Macron : les trolls de 4chan ont oubl... https://t.co/DDOw92pzM2 #MacronLeaks #Macron https://t.co/lokCBShGSB,,FrPolitics2017,706779751004954600,860643782219399168,2,2017-05-05T23:54:02.000Z
"#ComPol 
- #Macron jugé gagnant #LeGrandDebat
- Infointox #Macron porte plainte sur un compte offshore
- Barack Oba… https://t.co/eA2dRCeluJ",,helene_fleuri,242756124,860163639420080130,0,2017-05-04T16:06:07.000Z
"- #Macron jugé gagnant #LeGrandDebat 
- Infointox #Macron porte plainte #rumeurs compte offshore 
- Barack Obama ap… https://t.co/rtPl9VyFDd",,helene_fleuri,242756124,860163966294687744,0,2017-05-04T16:07:25.000Z
#Macron L'origine de la rumeur sur le compte offshore de Macron https://t.co/f3n7vhAINw https://t.co/LVQarQOYTM,,macronnews,8.33068E+17,860156207780253696,0,2017-05-04T15:36:35.000Z
#Macron Pseudo-compte offshore de Macron : bal des faux-culs au FN https://t.co/DVkE3mNfdr https://t.co/pjIXVj54SB,,macronnews,8.33068E+17,860515544075829249,0,2017-05-05T15:24:27.000Z
"@CanardsEn #macron Ca fait un moment que tout le monde sait que Macron a un compte offshore , ceci prouve cela",,Droites92,2401428432,859065825332015105,0,2017-05-01T15:23:48.000Z
"#Macron Compte offshore: Macron accuse Marine Le Pen de propager des ""fake news"" https://t.co/0NCFTEakOC https://t.co/kcDZwSyXVP",,macronnews,8.33068E+17,860091897469128705,0,2017-05-04T11:21:02.000Z
"#Macron Insinuation de Le Pen sur un compte offshore: Macron dépose plainte, une enquête ouverte… https://t.co/jB5UdF5P27",,macronnews,8.33068E+17,860103311856459776,0,2017-05-04T12:06:24.000Z
"Macron a un compte offshore au Bahamas, les médias possédé par les pro Macron risquent pas d'en parler. #2017LeDebat #GrandDebat",,OpAnob,851055712591589400,859899627994218496,1,2017-05-03T22:37:02.000Z
"MLP: Mr Macron avez vous un compte offshore?
Macron: non! (putin pourvu elle demande pas si j'en ai 2 ) #2017LeDebat",,Crabman77,2858069891,860256029514379265,0,2017-05-04T22:13:14.000Z
"#Macron Compte offshore. Emmanuel Macron porte plainte pour ""faux et usage de faux"" https://t.co/bhlygPdElL https://t.co/A1vYVIfunl",,macronnews,8.33068E+17,860110814182854656,0,2017-05-04T12:36:12.000Z
#Macron Compte offshore de Macron : comment a été fabriquée la fausse info https://t.co/MtugNMIwEN https://t.co/HAyqVT0UAM,,macronnews,8.33068E+17,860228042416939008,1,2017-05-04T20:22:02.000Z
#Macron Rumeur de compte offshore : Macron porte plainte après les insinuations de Le Pen https://t.co/8aJltirEgt https://t.co/03BspDjNG1,,macronnews,8.33068E+17,860163731141087232,0,2017-05-04T16:06:29.000Z
Le camp Macron déconstruit point par point l'insinuation de Le Pen sur le compte offshore https://t.co/r2eDqrVWPh #Macron,,Elysee_2012,254904687,860085608340832257,0,2017-05-04T10:56:03.000Z
Emmanuel Macron a-t-il ouvert un compte offshore? https://t.co/haVZz8cLnD #MacronLeaks #Macron https://t.co/nr0Hb2D18E,,FrPolitics2017,706779751004954600,860646546924294144,1,2017-05-06T00:05:01.000Z
#Macron Rumeur de compte offshore de Macron : Le Pen ne regrette rien https://t.co/nCD0FPFyVy https://t.co/1kLzoZxBmQ,,macronnews,8.33068E+17,860394437452718082,0,2017-05-05T07:23:13.000Z
"#Macron Compte offshore: Macron accuse Marine Le Pen de propager des ""fake news"" https://t.co/vunBLTPnQM https://t.co/vd2QELsQSu",,macronnews,8.33068E+17,860091903521546240,0,2017-05-04T11:21:04.000Z
"#Macron Compte offshore: Macron accuse Marine Le Pen de propager des ""fake news"" https://t.co/XOrGenxhVf https://t.co/PzWHsIjMiP",,macronnews,8.33068E+17,860080548512923648,0,2017-05-04T10:35:56.000Z
🔴 [ARTICLE - A FAIRE TOURNER] #Macron #CompteOffshore #Luxembourg https://t.co/xisDpb872i,,PepeTheCrapaud,825743010335977500,855506576840560640,15,2017-04-21T19:40:37.000Z
#CompteOffshore de #Macron avec des sponsors pareils. https://t.co/4H5dtp4gaF,,LSoudat,4879347509,855531818023604224,0,2017-04-21T21:20:55.000Z
"Qui censure l’enquête sur le #compteoffshore #Macron ?

https://t.co/evciV6CA5E",,VBordenave,380007544,855177540142587905,0,2017-04-20T21:53:08.000Z
Aucune information visible sur internet au sujet d'un supposé compte offshore de #macron depuis le 5 Mai 2017... Censure? Election volée!!,,PMegnin,828213205327560700,881602524960239616,0,2017-07-02T19:56:35.000Z
@MLP_officiel T'as pas balancé des ragots sur un soi-disant compte offshore de Macron toi durant ta prestation mina… https://t.co/DSnNY9ir2V,,berthe_rosalie,588635910,884854014881538048,0,2017-07-11T19:16:51.000Z
@NatGermain @MLP_officiel Ça t'a pas gênée son ragot sur le soi-disant compte offshore de Macron pendant sa prestat… https://t.co/kCWoqbiPmZ,,berthe_rosalie,588635910,884854771575922688,0,2017-07-11T19:19:52.000Z
